Id,Site,Plot,Class,Order,Family,Genera,Species,Tree,Strata,Leaf,SPAD.average,Fresh.weight,Area,Dry.weight,LMA,LDMC,THICKNESS,LNC,LCC,N.C
1243,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,GGG  (41880),0,7,64.9,0.886,0.004355,0.382,87.7152698,0.431151242,203.4443169,1.697,49.625,0.034196474
1244,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,GGG  (41880),0,8,65.9,0.533,0.002548,0.225,88.30455259,0.422138837,209.1836735,1.711,49.521,0.034550999
1245,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,1,67.15,1.172,0.006164,0.533,86.46982479,0.454778157,190.1362751,2.031,50.967,0.039849314
1246,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,2,68.8,1.123,0.005872,0.507,86.34196185,0.451469279,191.246594,2.04,50.863,0.04010774
1247,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,3,70.025,0.765,0.003871,0.342,88.34926376,0.447058824,197.6233531,2.077,50.699,0.040967277
1248,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,6,60.45,1.155,0.006536,0.517,79.1003672,0.447619048,176.7135863,2.0471,50.195,0.040782947
1249,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,7,57.775,1.327,0.00762,0.586,76.90288714,0.441597589,174.1469816,2.066,50.368,0.041018107
1250,SANLO,SANLOESTE,Dicots,Sapindales,Anacardiaceae,Tapirira,Tapirira guianensis,HHH  (41881),0,8,59,0.611,0.00339,0.266,78.4660767,0.435351882,180.2359882,2.118,50.471,0.041964693
1251,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,1,48.425,2.616,0.01478,1.069,72.32746955,0.408639144,176.9959405,2.064,50.078,0.041215704
1252,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,2,47.575,2.382,0.013502,0.972,71.98933491,0.408060453,176.4183084,1.983,49.88,0.039755413
1253,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,3,46.1,2.643,0.013639,1.019,74.7122223,0.385546727,193.7825354,2.068,49.518,0.041762591
1254,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,6,54.625,2.544,0.012828,1.05,81.85219832,0.412735849,198.3161833,2.006,46.359,0.043270994
1255,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,7,62.45,2.366,0.011629,1.141,98.11677702,0.482248521,203.4568751,1.988,46.758,0.042516789
1256,SANLO,SANLOESTE,Dicots,Malvales,Sterculiaceae,Theobroma,Theobroma bernoullii,III  (41889),0,8,67.325,2.832,0.01367,1.373,100.4389173,0.484816384,207.1689832,2.142,47.06,0.045516362
1257,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,1,60.1,3.077,0.010923,1.049,96.03588758,0.340916477,281.6991669,2.243,56.86,0.039447766
1258,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,2,60.1,2.44,0.008784,0.833,94.83151184,0.341393443,277.7777778,1.972,47.947,0.041128746
1259,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,3,58.4,3.89,0.013931,1.282,92.02498026,0.329562982,279.2333644,2.09,51.673,0.040446655
1260,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,6,51.25,2.317,0.009193,0.771,83.86816056,0.332757877,252.0395953,1.838,51.253,0.035861315
1261,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,7,59.55,9.958,0.033475,3.175,94.84690067,0.318839124,297.4757282,2.044,51.739,0.039505982
1262,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,JJJ  (41834),0,8,61.4,5.893,0.021545,1.863,86.4701787,0.316137791,273.5205384,2.096,50.011,0.04191078
1263,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,1,31.125,0.581,0.001714,0.224,130.6884481,0.385542169,338.9731622,1.404,48.72,0.028817734
1264,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,2,37.525,0.747,0.002184,0.299,136.9047619,0.400267738,342.032967,1.51,49.364,0.030589093
1265,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,3,33.625,0.549,0.001615,0.215,133.126935,0.391621129,339.9380805,1.493,49.254,0.030312259
1266,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,6,31.825,0.73,0.002374,0.3,126.3689975,0.410958904,307.4978939,1.548,49.437,0.03131258
1267,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,7,47.1,1.01,0.002951,0.407,137.9193494,0.402970297,342.2568621,1.567,49.822,0.031451969
1268,SANLO,SANLOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,KKK  (41851),1,8,36.15,1.3,0.004235,0.538,127.0365998,0.413846154,306.9657615,1.707,49.775,0.034294324
1269,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,1,68.225,1.311,0.005141,0.491,95.50671076,0.374523265,255.0087532,1.91,48.542,0.039347369
1270,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,2,66.925,1.173,0.004519,0.437,96.70281036,0.37254902,259.5707015,1.979,48.708,0.040629876
1271,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,3,66.425,1.123,0.004717,0.417,88.40364639,0.371326803,238.0750477,1.803,49.088,0.036729954
1272,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,6,66.85,1.289,0.004271,0.492,115.1955046,0.381691234,301.8028565,1.739,48.38,0.035944605
1273,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,7,63.825,1.531,0.005284,0.571,108.0620742,0.37295885,289.7426192,1.889,47.909,0.039428917
1274,SANLO,SANLOESTE,Dicots,Malvales,Tiliaceae,Mortoniodendron,Mortoniodendron anisophyllum,LLL  (41907),0,8,65.65,1.38,0.004699,0.525,111.7258991,0.380434783,293.6795063,1.711,47.43,0.036074215
1275,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,1,61.075,1.311,0.004797,0.519,108.1926204,0.395881007,273.2958099,1.725,44.394,0.038856602
1276,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,2,48.9,0.937,0.003424,0.397,115.9462617,0.423692636,273.6565421,1.853,45.294,0.040910496
1277,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,3,58.775,1.308,0.004646,0.533,114.7223418,0.407492355,281.5325011,1.73,45.602,0.037936933
1278,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,6,69.2,2.72,0.01126,0.99,87.92184725,0.363970588,241.5630551,2.272,46.775,0.048572956
1279,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,7,69.075,2.766,0.011475,0.992,86.44880174,0.358640636,241.0457516,2.301,46.697,0.049275114
1280,SANLO,SANLOESTE,Dicots,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis,MMM  (41909),0,8,70.575,2.674,0.010845,0.939,86.58367911,0.351159312,246.5652374,2.429,46.617,0.052105455
1281,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),1,1,56.7,1.364,0.005803,0.567,97.70808203,0.41568915,235.0508358,1.823,51.441,0.035438658
1282,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),1,2,62.075,1.564,0.00657,0.712,108.3713851,0.455242967,238.0517504,1.863,51.55,0.03613967
1283,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),1,3,62.1,1.42,0.00624,0.832,133.3333333,0.585915493,227.5641026,1.667,51.091,0.032628056
1284,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),0,6,62.55,0.937,0.004773,0.424,88.83301907,0.452508004,196.3125917,1.964,50.506,0.038886469
1285,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),0,7,62.475,1.083,0.005399,0.478,88.53491387,0.441366574,200.5927024,2.013,50.908,0.039541919
1286,SANLO,SANLOESTE,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis panamensis,NNN  (41726),0,8,64.8,0.806,0.004396,0.348,79.16287534,0.431761787,183.3484986,2.015,50.058,0.040253306
1287,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,1,58.225,4.726,0.013011,1.805,138.728768,0.09860347,363.2311121,1.902,52.736,0.036066444
1288,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,2,64.775,4.42,0.012526,1.675,133.7218585,0.107466063,352.8660386,1.982,53.456,0.037077222
1289,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,3,63.375,7.437,NA,2.696,NA,0.085114966,NA,2.105,53.176,0.039585527
1290,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,6,67.25,2.418,0.007699,0.833,108.1958696,0.344499586,314.0667619,2.026,53.174,0.038101328
1291,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,7,63.1,2.562,0.008483,0.874,103.0295886,0.341139735,302.0157963,2.194,53.04,0.041365008
1292,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,OOO  (41772),1,8,68.5,8.981,NA,2.975,NA,0.331254871,NA,2.15,52.683,0.040810129
1293,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),1,1,38.875,1.208,0.00579,0.466,80.4835924,0.385761589,208.6355786,2.133,54.439,0.039181469
1294,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),1,2,44.05,1.227,0.0054,0.475,87.96296296,0.387123064,227.2222222,2.044,54.66,0.037394804
1295,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),1,3,46.125,1.575,0.007424,0.633,85.26400862,0.401904762,212.1497845,2.096,54.934,0.038154877
1296,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),0,6,54.45,0.851,0.004632,0.298,64.33506045,0.350176263,183.7219344,2.145,53.898,0.039797395
1297,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),0,7,56.25,0.817,0.004412,0.301,68.22302811,0.368421053,185.1767906,3.383,53.535,0.063192304
1298,SANLO,SANLOESTE,Dicots,Magnoliales,Myristicaceae,Virola,Virola elongata,PPP  (41771),0,8,56.825,0.836,0.00467,0.308,65.95289079,0.368421053,179.0149893,2.157,54.203,0.039794845
1299,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,1,74.85,3.271,0.012479,1.371,109.8645725,0.419137878,262.1203622,1.61,51.665,0.031162296
1300,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,2,76.0025,2.316,0.00925,0.979,105.8378378,0.422711572,250.3783784,1.8,52.027,0.034597421
1301,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,3,75.575,3.667,0.013707,1.542,112.4972642,0.420507227,267.5275407,1.705,50.42,0.033815946
1302,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,6,83.3,4.091,0.014981,1.804,120.4191977,0.440967978,273.0792337,2.324,51.856,0.044816415
1303,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,7,75.925,3.473,0.013154,1.508,114.641934,0.434206738,264.0261517,2.287,51.552,0.044362973
1304,SANLO,SANLOESTE,Monocots,Arecales,Arecaceae,Oenocarpus,Oenocarpus mapora,QQQ  (41770),1,8,77.225,3.253,0.01251,1.422,113.6690647,0.437134952,260.0319744,2.205,51.696,0.042653203
1305,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),1,1,48.525,2.822,0.012994,1.223,94.12036324,0.433380581,217.1771587,2.029,53.683,0.03779595
1306,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),1,2,53.375,3.815,0.016466,1.459,88.60682619,0.382437746,231.6895421,2.276,52.64,0.043237082
1307,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),1,3,48.8,2.428,0.01045,1.033,98.85167464,0.425453048,232.3444976,2.126,53.543,0.039706404
1308,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),0,6,49.125,2.214,0.013206,0.698,52.85476299,0.315266486,167.6510677,2.182,50.823,0.042933318
1309,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),0,7,53.025,2.979,0.015579,0.973,62.45587008,0.326619671,191.2189486,2.307,51.333,0.04494185
1310,SANLO,SANLOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,RRR  (41781),0,8,50.425,2.723,0.015371,0.965,62.7805608,0.354388542,177.1517793,2.294,51.397,0.044632955
1311,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,1,46.1,1.133,0.003783,0.465,122.9183188,0.410414828,299.4977531,1.709,49.174,0.034754138
1312,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,2,46.125,1.022,0.003254,0.428,131.5304241,0.418786693,314.0749846,1.203,48.035,0.025044239
1313,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,3,46.65,1.28,0.003886,0.529,136.1296963,0.41328125,329.387545,1.33,48.048,0.027680653
1314,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,6,61.75,1.556,0.006527,0.585,89.62770032,0.37596401,238.3943619,1.291,47.291,0.027299063
1315,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,7,56.95,2.853,0.008957,1.104,123.2555543,0.386961094,318.5218265,2.081,48.683,0.042745928
1316,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,AAAA  (36833),1,8,63.375,1.59,0.006433,0.587,91.2482512,0.36918239,247.1630654,1.325,47.625,0.027821522
1317,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,1,48.575,2.665,0.009267,1.155,124.6358045,0.433395872,287.5795835,1.7,50.362,0.033755609
1318,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,2,47.1,2.63,0.00986,1.19,120.6896552,0.452471483,266.7342799,1.782,52.347,0.034042065
1319,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,3,53.375,2.77,0.010635,1.176,110.5782793,0.424548736,260.4607428,1.672,50.986,0.032793316
1320,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,6,50.45,3.507,0.015571,1.422,91.32361441,0.405474765,225.2263824,1.947,51.359,0.037909617
1321,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,7,52.17,1.825,0.00822,0.726,88.32116788,0.397808219,222.0194647,1.697,50.576,0.033553464
1322,SANLO,SANLOOESTE,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,BBBB  (36802),0,8,54.6,2.51,0.011785,0.988,83.83538396,0.393625498,212.982605,1.734,50.474,0.034354321
1323,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,1,66.475,4.788,0.019738,1.694,85.82429831,0.35380117,242.5777688,1.804,48.99,0.036823842
1324,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,2,68.125,5.803,0.023017,2.054,89.23838902,0.353954851,252.1179997,1.587,49.076,0.032337599
1325,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,3,63.425,7.67,0.031208,2.665,85.39477057,0.347457627,245.7703153,1.716,49.634,0.034573075
1326,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,6,66.375,3.728,0.015293,1.471,96.18779834,0.394581545,243.7716602,1.867,48.577,0.038433827
1327,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,7,63.25,6.071,0.024025,2.307,96.02497399,0.380003294,252.6951093,1.618,49.028,0.03300155
1328,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,CCCC  (36799),0,8,70.8,6.446,0.026036,2.542,97.63404517,0.394353087,247.5802735,1.919,49.456,0.038802168
1329,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,1,50.525,1.001,0.005808,0.379,65.25482094,0.378621379,172.3484848,1.781,50.358,0.035366774
1330,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,2,50.875,1.147,0.00646,0.435,67.3374613,0.379250218,177.5541796,1.807,50.812,0.035562466
1331,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,3,48.3,1.189,0.006251,0.47,75.18796992,0.39529016,190.2095665,1.567,50.746,0.030879281
1332,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,6,57.575,1.384,0.007674,0.503,65.54599948,0.363439306,180.3492312,2.223,51.208,0.043411186
1333,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,7,57.9,1.992,0.010591,0.718,67.7934095,0.360441767,188.0842225,2.103,50.892,0.041322801
1334,SANLO,SANLOOESTE,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,dddd (36738),0,8,55.625,2.253,0.012399,NA,NA,NA,181.7082023,1.889,50.522,0.037389652
1335,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,1,58.3,6.579,0.026139,2.669,102.1079613,0.405684755,251.6928727,1.769,49.209,0.035948709
1336,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,2,66.45,7.497,0.026679,3,112.4479928,0.400160064,281.007534,1.633,49.159,0.033218739
1337,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,3,57.15,6.553,0.032764,3.452,105.359541,0.526781627,200.0061043,1.988,49.878,0.039857252
1338,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,6,56.55,6.568,0.027382,2.733,99.81009422,0.416108404,239.8656051,1.777,48.543,0.03660672
1339,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,7,55.725,6.057,0.023673,2.538,107.2107464,0.419019316,255.8611076,1.745,47.58,0.036675074
1340,SANLO,SANLOOESTE,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,EEEE  (36734),1,8,64.2,7.384,0.02665,3.109,116.6604128,0.421045504,277.0731707,1.807,47.871,0.037747279
1341,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),1,1,45.8,2.728,0.008554,0.822,96.09539397,0.301319648,318.9151274,1.612,47.517,0.033924701
1342,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),1,2,61.725,1.44,0.004659,0.431,92.50912213,0.299305556,309.0792015,1.918,48.955,0.039178838
1343,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),1,3,61.425,1.046,0.003755,0.287,76.43142477,0.274378585,278.5619174,1.848,47.561,0.038855365
1344,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),0,6,33.2,2.117,0.007054,0.642,91.01219166,0.303259329,300.1134108,1.859,48.718,0.038158381
1345,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),0,7,33.3,1.256,0.004313,0.393,91.11987016,0.312898089,291.212613,1.564,48.462,0.032272709
1346,SANLO,SANLOOESTE,Dicots,Apiales,Araliaceae,Dendropanax,Dendropanax arboreus,FFFF  (36745),0,8,53.325,1.297,0.00427,NA,NA,NA,303.7470726,1.536,48.135,0.031910252
1347,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,1,66.825,1.464,0.003088,0.674,218.2642487,0.460382514,474.0932642,1.569,55.131,0.028459487
1348,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,2,67,2.112,0.004509,1.007,223.3311155,0.476799242,468.3965403,1.255,44.306,0.028325735
1349,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,3,71.325,2.824,0.005744,1.292,224.9303621,0.457507082,491.643454,1.502,54.915,0.027351361
1350,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,6,58.025,3.006,0.007376,1.174,159.164859,0.390552229,407.537961,1.834,51.029,0.035940348
1351,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,7,57.6,2.872,0.006989,1.076,153.9562169,0.374651811,410.9314637,1.89,50.911,0.037123608
1352,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,GGGG  (36804),1,8,55.475,1.772,0.007351,0.708,96.31342674,0.399548533,241.0556387,1.697,51.035,0.03325169
1353,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,1,43.85,0.672,0.003878,0.341,87.93192367,0.507440476,173.2851986,1.774,48.984,0.036215907
1354,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,2,42.8075,0.62,0.003617,0.3622,100.1382361,0.584193548,171.412773,1.684,48.915,0.034427067
1355,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,3,42.475,0.788,0.004921,0.395,80.26823816,0.501269036,160.1300549,1.543,49.476,0.031186838
1356,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,6,48.675,0.578,0.003952,0.28,70.85020243,0.484429066,146.2550607,1.799,49.166,0.036590327
1357,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,7,46.325,0.618,0.00427,0.286,66.97892272,0.462783172,144.7306792,1.966,49.188,0.039969098
1358,SANLO,SANLOOESTE,Dicots,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea meianthera,HHHH  (36805),0,8,46.375,0.579,0.003914,0.261,66.68369954,0.450777202,147.9305059,1.767,48.638,0.036329619
1359,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,IIII  (37004),1,1,71.875,2.435,0.004648,1.095,235.5851979,0.449691992,523.8812392,1.311,55.55,0.02360036
1360,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,IIII  (37004),1,2,57.95,0.99,0.002119,0.388,183.1052383,0.391919192,467.2015101,1.628,51.331,0.031715727
1361,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,IIII  (37004),1,3,57.425,1.15,0.002501,0.456,182.3270692,0.396521739,459.8160736,1.654,52.456,0.031531188
1362,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,IIII  (37004),1,6,55.825,2.043,0.004524,0.773,170.8664898,0.378365149,451.5915119,1.553,51.735,0.030018363
1363,SANLO,SANLOOESTE,Dicots,Ericales,Sapotaceae,Manilkara,Manilkara bidentata,IIII  (37004),1,7,56.275,2.152,0.005099,0.853,167.2877035,0.396375465,422.0435379,1.698,51.482,0.032982402
